,vid,category,resolution,x_Subjects,MOSFull,MOSChunk00,MOSChunk05,MOSChunk10,stdFull,stdChunk00,stdChunk05,stdChunk10,width,height,pixfmt,framerate,nb_frames,bitdepth,bitrate
629,LiveMusic_480P-61ef,LiveMusic,480,132,3.153,3.159,2.97,2.83,0.602,0.49700000000000005,0.564,0.534,640,480,yuv420p,25.0,,,
631,LiveMusic_480P-6542,LiveMusic,480,119,3.2489999999999997,3.21,3.228,3.0789999999999997,0.47,0.501,0.445,0.56,640,480,yuv420p,29.970029970029998,,,
632,LiveMusic_480P-65ca,LiveMusic,480,122,3.6910000000000003,3.612,3.556,3.589,0.436,0.531,0.5539999999999999,0.45299999999999996,640,480,yuv420p,30.0,,,
633,LiveMusic_720P-0cd5,LiveMusic,720,109,4.042,4.248,4.078,4.0760000000000005,0.449,0.506,0.601,0.581,1280,720,yuv420p,23.976023976024,,,
634,LiveMusic_720P-0d9f,LiveMusic,720,108,3.319,3.108,3.3139999999999996,3.2510000000000003,0.47600000000000003,0.7070000000000001,0.5579999999999999,0.66,1280,720,yuv420p,25.0,,,
635,LiveMusic_720P-2620,LiveMusic,720,121,3.721,3.608,3.58,3.552,0.65,0.48,0.496,0.47,1280,720,yuv420p,30.0,,,
636,LiveMusic_720P-267b,LiveMusic,720,116,3.525,3.4360000000000004,3.5180000000000002,3.068,0.508,0.46299999999999997,0.496,0.608,1280,720,yuv420p,25.0,,,
637,LiveMusic_720P-289b,LiveMusic,720,151,2.436,2.101,2.05,2.233,1.002,0.8,0.818,0.966,1280,720,yuv420p,59.9400630914826,,,
638,LiveMusic_720P-3320,LiveMusic,720,113,3.45,3.142,3.116,2.783,0.5720000000000001,0.5479999999999999,0.639,0.561,1280,720,yuv420p,29.970029970029998,,,
640,LiveMusic_720P-4ae2,LiveMusic,720,110,3.285,3.237,3.1660000000000004,3.3110000000000004,0.405,0.46799999999999997,0.519,0.445,1280,720,yuv420p,25.0,,,
641,LiveMusic_720P-58db,LiveMusic,720,124,4.382,4.315,4.218,4.127,0.42100000000000004,0.455,0.479,0.525,1280,720,yuv420p,25.0,,,
642,LiveMusic_720P-6343,LiveMusic,720,115,3.304,3.259,3.2030000000000003,3.2230000000000003,0.5539999999999999,0.569,0.556,0.545,1280,720,yuv422p,30.0,,,
643,LiveMusic_720P-6452,LiveMusic,720,123,3.0980000000000003,2.911,2.957,2.972,0.631,0.65,0.583,0.573,1280,720,yuv422p,30.0,,,
644,LiveMusic_720P-653e,LiveMusic,720,117,3.112,3.083,3.286,3.355,0.613,0.6859999999999999,0.581,0.478,1280,720,yuv420p,25.0,,,
645,LiveMusic_720P-65f6,LiveMusic,720,116,4.019,3.7960000000000003,3.909,3.7939999999999996,0.39,0.475,0.44,0.46399999999999997,1280,720,yuv420p,25.0,,,
646,LiveMusic_720P-66df,LiveMusic,720,117,4.592,4.579,4.656000000000001,4.553,0.41200000000000003,0.41,0.39,0.402,1280,720,yuv420p,29.970029970029998,,,
647,LiveMusic_720P-71c5,LiveMusic,720,125,3.605,3.3510000000000004,3.577,3.661,0.518,0.5579999999999999,0.47700000000000004,0.506,1280,720,yuv420p,25.0,,,
648,LyricVideo_1080P-0075,LyricVideo,1080,109,2.8139999999999996,2.742,2.4930000000000003,2.141,1.145,1.18,1.199,1.031,1920,1080,yuv420p,29.970029970029998,,,
649,LyricVideo_1080P-0625,LyricVideo,1080,135,4.3,4.43,4.377,4.401,0.607,0.485,0.48100000000000004,0.496,1920,1080,yuv420p,29.970029970029998,,,
652,LyricVideo_1080P-16b6,LyricVideo,1080,152,4.381,4.438,4.386,4.367,0.491,0.475,0.502,0.45799999999999996,1920,1080,yuv420p,30.0,,,
653,LyricVideo_1080P-1b04,LyricVideo,1080,134,3.803,3.75,3.71,3.8369999999999997,0.546,0.483,0.45799999999999996,0.426,1440,1080,yuv420p,29.970029970029998,,,
654,LyricVideo_1080P-1d75,LyricVideo,1080,140,4.2989999999999995,4.28,4.263,4.279,0.63,0.5820000000000001,0.607,0.51,1920,1080,yuv420p,29.970029970029998,,,
657,LyricVideo_1080P-2946,LyricVideo,1080,136,4.177,3.95,4.1739999999999995,3.9410000000000003,0.609,0.49,0.498,0.508,1920,1080,yuv420p,25.0,,,
658,LyricVideo_1080P-3803,LyricVideo,1080,113,3.95,3.9130000000000003,4.11,3.984,0.5770000000000001,0.535,0.6559999999999999,0.47100000000000003,1920,1080,yuv420p,29.970029970029998,,,
660,LyricVideo_1080P-41ee,LyricVideo,1080,136,4.071000000000001,3.878,3.7680000000000002,4.121,0.603,0.607,0.607,0.62,1920,1080,yuv420p,50.0,,,
661,LyricVideo_1080P-4b40,LyricVideo,1080,121,3.636,3.484,3.241,3.1510000000000002,0.506,0.7759999999999999,0.667,0.659,1920,1080,yuv420p,25.0,,,
662,LyricVideo_1080P-5461,LyricVideo,1080,121,4.031000000000001,3.8080000000000003,3.865,3.8089999999999997,0.635,0.522,0.423,0.47700000000000004,1920,1080,yuv420p,30.0,,,
663,LyricVideo_1080P-584f,LyricVideo,1080,123,3.188,1.91,3.075,4.234,0.68,0.8240000000000001,0.674,0.6459999999999999,1920,1080,yuv420p,25.0,,,
665,LyricVideo_1080P-63d4,LyricVideo,1080,140,4.221,4.194,4.1610000000000005,4.063,0.618,0.638,0.6729999999999999,0.675,1920,1080,yuv420p,29.970029970029998,,,
666,LyricVideo_1080P-63d9,LyricVideo,1080,114,3.512,3.5460000000000003,3.668,3.3169999999999997,0.632,0.523,0.518,0.659,1440,1080,yuv420p,25.0,,,
667,LyricVideo_1080P-725e,LyricVideo,1080,149,4.399,4.442,4.367,4.262,0.491,0.483,0.575,0.613,1920,1080,yuv420p,29.970029970029998,,,
668,LyricVideo_1080P-756a,LyricVideo,1080,127,4.228,4.3180000000000005,4.335,4.191,0.48100000000000004,0.562,0.531,0.609,1920,1080,yuv420p,29.970029970029998,,,
669,LyricVideo_360P-0ac7,LyricVideo,360,111,2.964,2.988,2.8539999999999996,2.86,0.625,0.604,0.612,0.58,480,360,yuv420p,25.0,,,
671,LyricVideo_360P-17ce,LyricVideo,360,125,2.83,2.523,2.395,2.6210000000000004,0.705,0.595,0.505,0.5579999999999999,480,360,yuv420p,25.0,,,
672,LyricVideo_360P-3afc,LyricVideo,360,120,2.685,2.676,2.971,2.873,0.56,0.6920000000000001,0.65,0.61,480,360,yuv420p,25.0,,,
673,LyricVideo_360P-5868,LyricVideo,360,116,3.1069999999999998,2.6430000000000002,2.98,3.3339999999999996,0.6990000000000001,0.863,0.7070000000000001,0.649,640,360,yuv420p,29.970029970029998,,,
676,LyricVideo_360P-5e87,LyricVideo,360,132,2.9989999999999997,2.968,3.0239999999999996,3.009,0.637,0.598,0.5479999999999999,0.614,640,360,yuv420p,6.0,,,
680,LyricVideo_480P-0a5b,LyricVideo,480,109,3.247,3.043,3.19,3.053,0.544,0.614,0.522,0.599,640,480,yuv420p,25.0,,,
681,LyricVideo_480P-0f72,LyricVideo,480,129,2.064,2.125,1.939,2.294,0.695,0.542,0.6609999999999999,0.622,848,480,yuv420p,29.970029970029998,,,
682,LyricVideo_480P-1484,LyricVideo,480,113,3.145,3.713,3.68,2.491,0.67,0.509,0.5379999999999999,0.9840000000000001,854,480,yuv420p,29.970029970029998,,,
685,LyricVideo_480P-200a,LyricVideo,480,121,3.063,3.158,2.9419999999999997,2.9019999999999997,0.6779999999999999,0.677,0.629,0.6509999999999999,640,480,yuv420p,25.0,,,
686,LyricVideo_480P-2c50,LyricVideo,480,129,2.985,2.8360000000000003,2.866,2.9610000000000003,0.696,0.637,0.6509999999999999,0.5820000000000001,640,480,yuv420p,30.0,,,
687,LyricVideo_480P-3b2c,LyricVideo,480,123,3.472,3.322,3.2960000000000003,3.2739999999999996,0.535,0.57,0.607,0.5589999999999999,720,480,yuv420p,29.970029970029998,,,
688,LyricVideo_480P-3ccf,LyricVideo,480,105,2.639,2.465,2.494,2.342,0.645,0.46299999999999997,0.596,0.513,640,480,yuv420p,25.0,,,
689,LyricVideo_480P-4346,LyricVideo,480,129,3.193,2.105,3.2439999999999998,3.537,0.616,0.76,0.47100000000000003,0.485,854,480,yuv420p,29.970029970029998,,,
690,LyricVideo_480P-51e4,LyricVideo,480,129,3.179,3.1060000000000003,3.1239999999999997,3.141,0.573,0.657,0.608,0.614,640,480,yuv420p,30.0,,,
691,LyricVideo_480P-5c17,LyricVideo,480,123,3.344,3.437,3.29,2.8760000000000003,0.5,0.7070000000000001,0.6859999999999999,0.7709999999999999,640,480,yuv420p,30.0,,,
694,LyricVideo_480P-6fca,LyricVideo,480,137,2.572,2.448,2.397,2.289,0.754,0.563,0.569,0.645,848,480,yuv420p,29.970029970029998,,,
695,LyricVideo_480P-7919,LyricVideo,480,107,2.508,2.452,2.51,2.54,0.514,0.531,0.498,0.561,640,480,yuv420p,30.0,,,
696,LyricVideo_720P-068d,LyricVideo,720,123,3.825,4.041,3.975,4.084,0.5770000000000001,0.6759999999999999,0.6829999999999999,0.618,1280,720,yuv420p,29.970029970029998,,,
698,LyricVideo_720P-0940,LyricVideo,720,118,3.045,3.259,3.037,2.998,0.631,0.557,0.622,0.601,1280,720,yuv420p,30.0,,,
699,LyricVideo_720P-09ed,LyricVideo,720,129,3.0260000000000002,2.762,3.176,3.907,0.762,0.733,0.701,0.6579999999999999,1280,720,yuv420p,29.970029970029998,,,
700,LyricVideo_720P-0ae4,LyricVideo,720,121,3.717,3.563,3.682,3.673,0.479,0.541,0.507,0.489,1280,720,yuv420p,29.970029970029998,,,
701,LyricVideo_720P-1c89,LyricVideo,720,140,3.93,3.83,3.873,3.943,0.517,0.532,0.49700000000000005,0.528,1280,720,yuv420p,29.970029970029998,,,
702,LyricVideo_720P-2d24,LyricVideo,720,131,4.199,4.064,4.045,3.9810000000000003,0.672,0.684,0.674,0.743,1280,720,yuv420p,29.970029970029998,,,
704,LyricVideo_720P-36fb,LyricVideo,720,122,3.839,3.886,3.78,3.778,0.512,0.45899999999999996,0.515,0.504,1280,720,yuv420p,30.0,,,
706,LyricVideo_720P-4253,LyricVideo,720,137,4.066,3.784,3.86,3.823,0.6559999999999999,0.541,0.544,0.61,1280,720,yuv420p,23.976023976024,,,
707,LyricVideo_720P-47a9,LyricVideo,720,112,2.8160000000000003,2.331,2.258,2.727,0.852,1.005,0.925,0.8220000000000001,1280,720,yuv420p,23.976023976024,,,
708,LyricVideo_720P-59ed,LyricVideo,720,135,4.315,4.2780000000000005,4.3260000000000005,4.322,0.522,0.5870000000000001,0.532,0.529,1280,720,yuv420p,50.0,,,
709,LyricVideo_720P-5d3a,LyricVideo,720,127,3.9389999999999996,4.266,4.298,4.3660000000000005,0.513,0.479,0.595,0.447,960,720,yuv420p,29.970029970029998,,,
711,LyricVideo_720P-6f0c,LyricVideo,720,116,2.803,2.506,2.678,2.682,0.7340000000000001,0.6609999999999999,0.733,0.7120000000000001,1280,720,yuv420p,30.0,,,
712,LyricVideo_720P-6fc9,LyricVideo,720,124,2.6710000000000003,2.364,2.426,2.427,0.568,0.491,0.488,0.474,1280,720,yuv420p,30.0,,,
714,LyricVideo_720P-739a,LyricVideo,720,125,2.877,2.772,2.563,2.667,0.708,0.774,0.6920000000000001,0.667,1280,720,yuv420p,25.0,,,
715,LyricVideo_720P-74a0,LyricVideo,720,136,4.415,4.252,4.203,4.206,0.425,0.56,0.602,0.513,1280,720,yuv420p,29.970029970029998,,,
716,LyricVideo_720P-7f44,LyricVideo,720,142,4.196000000000001,4.118,4.16,4.202,0.574,0.677,0.612,0.627,1280,720,yuv420p,25.0,,,
717,MusicVideo_1080P-04b6,MusicVideo,1080,129,4.288,4.126,4.155,4.07,0.46399999999999997,0.41700000000000004,0.379,0.46399999999999997,1920,1080,yuv422p10le,23.976023976024,,,
718,MusicVideo_1080P-0706,MusicVideo,1080,130,4.084,3.8810000000000002,3.85,3.8,0.617,0.607,0.61,0.474,1920,1080,yuv422p10le,23.976023976024,,,
719,MusicVideo_1080P-0860,MusicVideo,1080,128,3.963,3.984,3.978,4.103,0.542,0.5379999999999999,0.528,0.419,1920,1080,yuv420p,29.970029970029998,,,
720,MusicVideo_1080P-106d,MusicVideo,1080,112,3.259,3.44,3.0780000000000003,2.945,0.727,0.531,0.64,0.64,1440,1080,yuv420p,29.970029970029998,,,
721,MusicVideo_1080P-16e6,MusicVideo,1080,139,4.349,4.474,4.548,4.592,0.5720000000000001,0.479,0.473,0.418,1920,1080,yuv420p,25.0,,,
722,MusicVideo_1080P-18f5,MusicVideo,1080,116,3.8289999999999997,3.793,3.247,3.7510000000000003,0.563,0.531,0.665,0.601,1920,1080,yuv420p,25.0,,,
723,MusicVideo_1080P-1a53,MusicVideo,1080,124,3.577,3.279,3.197,3.27,0.574,0.7709999999999999,0.759,0.774,1920,1080,yuv420p,29.970029970029998,,,
724,MusicVideo_1080P-24f5,MusicVideo,1080,144,4.283,4.346,4.3,4.2219999999999995,0.478,0.506,0.485,0.575,1920,1080,yuv420p,24.0,,,
725,MusicVideo_1080P-2b2b,MusicVideo,1080,136,4.436,4.51,4.51,4.484,0.445,0.42700000000000005,0.44299999999999995,0.42200000000000004,1920,1080,yuv420p,25.0,,,
726,MusicVideo_1080P-2d1c,MusicVideo,1080,108,3.616,3.585,3.694,3.685,0.506,0.535,0.48200000000000004,0.461,1440,1080,yuv420p,29.970029970029998,,,
727,MusicVideo_1080P-34ff,MusicVideo,1080,118,3.658,3.4739999999999998,3.452,3.3080000000000003,0.505,0.508,0.498,0.515,1440,1080,yuv420p,25.0,,,
728,MusicVideo_1080P-3a50,MusicVideo,1080,119,3.69,3.5580000000000003,3.38,3.498,0.564,0.57,0.769,0.623,1920,1080,yuv420p,25.0,,,
729,MusicVideo_1080P-453f,MusicVideo,1080,133,4.372,4.622,4.5680000000000005,4.481,0.59,0.436,0.455,0.508,1920,1080,yuv420p,25.0,,,
730,MusicVideo_1080P-4671,MusicVideo,1080,129,3.083,3.008,3.009,3.395,0.6609999999999999,0.5920000000000001,0.551,0.524,1920,1080,yuv420p,25.0,,,
732,MusicVideo_1080P-5072,MusicVideo,1080,144,4.19,4.021,3.997,4.045,0.594,0.514,0.478,0.526,1920,1080,yuv420p,23.976023976024,,,
733,MusicVideo_1080P-55af,MusicVideo,1080,122,3.748,3.6860000000000004,3.846,3.906,0.523,0.474,0.433,0.523,1920,1080,yuv422p10le,24.0,,,
736,MusicVideo_1080P-6260,MusicVideo,1080,110,3.042,2.613,2.003,2.833,0.66,0.8,0.807,0.736,1920,1080,yuv420p,25.0,,,
737,MusicVideo_1080P-65c6,MusicVideo,1080,107,4.066,3.9730000000000003,4.223,4.013,0.40700000000000003,0.524,0.5710000000000001,0.478,1920,1080,yuv420p,25.0,,,
738,MusicVideo_1080P-6c1d,MusicVideo,1080,142,4.323,4.3,4.356,4.262,0.512,0.565,0.449,0.483,1920,1080,yuv420p,25.0,,,
739,MusicVideo_1080P-6c88,MusicVideo,1080,110,3.318,2.991,2.9330000000000003,2.7560000000000002,0.516,0.586,0.6559999999999999,0.595,1920,1080,yuv420p,29.970029970029998,,,
740,MusicVideo_1080P-6fb1,MusicVideo,1080,116,3.492,3.5010000000000003,3.676,3.786,0.5329999999999999,0.507,0.528,0.504,1440,1080,yuv420p,25.0,,,
741,MusicVideo_1080P-7265,MusicVideo,1080,115,3.5660000000000003,3.595,3.551,3.1239999999999997,0.516,0.52,0.5489999999999999,0.799,1920,1080,yuv420p,25.0,,,
742,MusicVideo_1080P-7706,MusicVideo,1080,126,2.925,2.917,3.05,2.978,0.774,0.696,0.693,0.759,1920,1080,yuv420p,29.970029970029998,,,
744,MusicVideo_1080P-7f2e,MusicVideo,1080,109,3.75,3.772,3.633,3.588,0.5760000000000001,0.6970000000000001,0.63,0.5770000000000001,1920,1080,yuv422p10le,24.0,,,
745,MusicVideo_360P-08cb,MusicVideo,360,126,3.4010000000000002,3.307,3.135,2.926,0.584,0.446,0.589,0.628,640,360,yuv420p,24.956,,,
746,MusicVideo_360P-17e4,MusicVideo,360,123,3.233,3.3169999999999997,3.1210000000000004,3.1430000000000002,0.635,0.546,0.664,0.625,640,360,yuv420p,29.970029970029998,,,
747,MusicVideo_360P-24b0,MusicVideo,360,113,3.512,3.283,2.96,3.3939999999999997,0.539,0.6970000000000001,0.715,0.525,640,360,yuv420p,30.0,,,
749,MusicVideo_360P-2fcb,MusicVideo,360,128,3.6189999999999998,3.6830000000000003,3.602,3.693,0.51,0.457,0.436,0.457,640,360,yuv420p,25.0,,,
750,MusicVideo_360P-462f,MusicVideo,360,116,3.51,3.653,3.364,3.07,0.48700000000000004,0.586,0.5760000000000001,0.624,640,360,yuv420p,29.970029970029998,,,
751,MusicVideo_360P-4de7,MusicVideo,360,127,2.968,2.9819999999999998,2.8369999999999997,2.839,0.589,0.5710000000000001,0.545,0.556,480,360,yuv420p,29.970029970029998,,,
752,MusicVideo_360P-5358,MusicVideo,360,125,3.069,2.63,2.88,2.909,0.612,0.524,0.667,0.609,640,360,yuv420p,29.970029970029998,,,
753,MusicVideo_360P-5578,MusicVideo,360,120,2.873,2.7510000000000003,2.638,2.6639999999999997,0.665,0.62,0.6629999999999999,0.639,480,360,yuv420p,29.970029970029998,,,
754,MusicVideo_360P-5699,MusicVideo,360,116,3.7760000000000002,3.714,3.7439999999999998,3.638,0.42200000000000004,0.479,0.47600000000000003,0.478,640,360,yuv420p,30.0,,,
755,MusicVideo_360P-5f07,MusicVideo,360,120,2.9210000000000003,2.6830000000000003,2.918,2.763,0.629,0.503,0.5539999999999999,0.47700000000000004,640,360,yuv420p,23.976023976024,,,
756,MusicVideo_360P-5f8d,MusicVideo,360,103,2.437,2.202,2.374,2.1,0.574,0.556,0.59,0.5329999999999999,640,360,yuv420p,29.970029970029998,,,
757,MusicVideo_360P-648c,MusicVideo,360,115,3.272,2.998,2.928,2.86,0.68,0.713,0.7490000000000001,0.8220000000000001,640,360,yuv420p,29.970029970029998,,,
758,MusicVideo_360P-7b94,MusicVideo,360,107,2.44,2.24,2.259,2.392,0.524,0.627,0.604,0.75,640,360,yuv420p,23.976023976024,,,
760,MusicVideo_480P-0448,MusicVideo,480,107,3.4530000000000003,3.468,3.1639999999999997,3.13,0.523,0.556,0.611,0.598,640,480,yuv420p,24.962,,,
761,MusicVideo_480P-12fb,MusicVideo,480,115,3.0589999999999997,3.16,3.198,3.117,0.611,0.515,0.483,0.602,640,480,yuv420p,25.0,,,
762,MusicVideo_480P-184c,MusicVideo,480,113,3.7260000000000004,3.721,3.7680000000000002,3.678,0.478,0.41200000000000003,0.44799999999999995,0.43,640,480,yuv420p,25.0,,,
763,MusicVideo_480P-1eee,MusicVideo,480,132,3.0610000000000004,2.838,3.025,3.1060000000000003,0.5870000000000001,0.539,0.579,0.5479999999999999,640,480,yuv420p,30.0,,,
764,MusicVideo_480P-2de0,MusicVideo,480,137,3.47,3.395,3.361,3.408,0.525,0.5589999999999999,0.491,0.47600000000000003,656,480,yuv420p,25.0,,,
765,MusicVideo_480P-3aa2,MusicVideo,480,109,2.767,2.474,2.289,2.497,0.742,0.529,0.531,0.59,854,480,yuv420p,29.970029970029998,,,
766,MusicVideo_480P-3c8b,MusicVideo,480,119,2.908,2.69,2.713,2.7289999999999996,0.6659999999999999,0.762,0.764,0.7509999999999999,640,480,yuv410p,25.0,,,
767,MusicVideo_480P-41ce,MusicVideo,480,119,3.766,3.764,3.67,3.613,0.46799999999999997,0.48100000000000004,0.423,0.509,720,480,yuv411p,29.970029970029998,,,
769,MusicVideo_480P-483b,MusicVideo,480,119,1.5390000000000001,1.61,1.6440000000000001,1.507,0.7020000000000001,0.807,0.8370000000000001,0.741,720,480,yuv420p,29.970029970029998,,,
770,MusicVideo_480P-4cc8,MusicVideo,480,127,3.346,3.492,3.458,3.428,0.6920000000000001,0.623,0.5329999999999999,0.5589999999999999,854,480,yuv420p,29.970029970029998,,,
771,MusicVideo_480P-5461,MusicVideo,480,149,4.272,4.279,4.185,4.031000000000001,0.48200000000000004,0.442,0.526,0.486,854,480,yuv420p,29.970029970029998,,,
772,MusicVideo_480P-5830,MusicVideo,480,120,3.045,3.005,2.889,2.702,0.636,0.595,0.6579999999999999,0.593,640,480,yuv420p,30.0,,,
773,MusicVideo_480P-6026,MusicVideo,480,121,3.033,2.813,2.877,2.7739999999999996,0.608,0.46299999999999997,0.508,0.485,640,480,yuv420p,30.0,,,
774,MusicVideo_480P-61ba,MusicVideo,480,140,1.756,1.349,1.581,1.633,0.8640000000000001,0.5,0.711,0.7140000000000001,720,480,yuv420p,29.970029970029998,,,
775,MusicVideo_480P-66b2,MusicVideo,480,124,2.7089999999999996,2.6260000000000003,1.9509999999999998,2.057,0.843,0.836,0.706,0.858,640,480,yuv420p,15.0,,,
776,MusicVideo_480P-6fb6,MusicVideo,480,115,3.611,3.5639999999999996,3.47,3.662,0.5479999999999999,0.49700000000000005,0.531,0.5489999999999999,640,480,yuv420p,24.975024975025,,,
777,MusicVideo_480P-7643,MusicVideo,480,121,3.093,3.017,2.945,3.275,0.613,0.579,0.6,0.511,1080,480,yuv420p,30.0,,,
778,MusicVideo_480P-7955,MusicVideo,480,116,3.509,3.4610000000000003,3.569,3.485,0.519,0.473,0.48,0.49200000000000005,854,480,yuv420p,30.0,,,
779,MusicVideo_720P-0355,MusicVideo,720,116,1.9069999999999998,2.009,1.985,2.115,1.01,1.07,1.0390000000000001,1.064,1280,720,yuv420p,29.970029970029998,,,
780,MusicVideo_720P-0752,MusicVideo,720,136,4.365,4.367,4.272,4.0360000000000005,0.495,0.40399999999999997,0.42100000000000004,0.502,1280,720,yuv420p,23.976023976024,,,
781,MusicVideo_720P-14f0,MusicVideo,720,120,2.3819999999999997,2.574,2.4859999999999998,2.633,0.6559999999999999,0.604,0.622,0.639,1280,720,yuv420p,30.0,,,
782,MusicVideo_720P-2d7d,MusicVideo,720,126,2.988,2.897,2.145,3.103,0.708,0.757,0.85,0.823,1280,720,yuv420p,60.0,,,
783,MusicVideo_720P-3698,MusicVideo,720,119,4.378,4.331,4.421,4.282,0.512,0.423,0.41600000000000004,0.445,1280,720,yuv420p,29.970029970029998,,,
784,MusicVideo_720P-3b11,MusicVideo,720,109,3.6,3.4610000000000003,3.4360000000000004,3.55,0.484,0.526,0.499,0.55,960,720,yuv420p,29.970029970029998,,,
785,MusicVideo_720P-3c4c,MusicVideo,720,152,4.135,4.085,4.1160000000000005,3.963,0.583,0.434,0.405,0.469,1280,720,yuv420p,25.0,,,
787,MusicVideo_720P-44c1,MusicVideo,720,136,4.499,4.406000000000001,4.496,4.462,0.42200000000000004,0.441,0.4,0.402,1280,720,yuv420p,23.976023976024,,,
788,MusicVideo_720P-4895,MusicVideo,720,135,4.173,3.998,3.73,3.812,0.606,0.539,0.557,0.5529999999999999,1280,720,yuv420p,59.9400630914826,,,
789,MusicVideo_720P-4ad2,MusicVideo,720,117,3.7560000000000002,3.775,3.767,3.8160000000000003,0.44,0.46799999999999997,0.44799999999999995,0.479,1280,720,yuv420p,29.970029970029998,,,
790,MusicVideo_720P-575d,MusicVideo,720,144,3.242,3.5069999999999997,3.103,3.1510000000000002,0.762,0.616,0.775,0.753,1280,720,yuv422p10le,30.0,,,
791,MusicVideo_720P-5c9c,MusicVideo,720,120,2.471,2.273,2.367,2.204,0.737,0.595,0.685,0.759,1280,720,yuv420p,50.0,,,
792,MusicVideo_720P-62df,MusicVideo,720,127,4.246,4.296,4.248,4.021,0.602,0.441,0.45799999999999996,0.58,1280,720,yuv420p,25.0,,,
793,MusicVideo_720P-734f,MusicVideo,720,140,3.8480000000000003,3.7439999999999998,4.335,4.002,0.5379999999999999,0.649,0.52,0.494,1280,720,yuv420p,23.976023976024,,,
795,MusicVideo_720P-7bcf,MusicVideo,720,121,3.536,3.319,3.3930000000000002,3.103,0.517,0.537,0.513,0.612,1280,720,yuv420p,59.9400630914826,,,
796,NewsClip_1080P-00c3,NewsClip,1080,141,4.421,4.415,4.458,4.44,0.462,0.42200000000000004,0.405,0.465,1920,1080,yuv420p,50.0,,,
797,NewsClip_1080P-02fd,NewsClip,1080,145,4.159,4.216,4.268,4.215,0.596,0.495,0.474,0.496,1920,1080,yuv420p,25.0,,,
798,NewsClip_1080P-06df,NewsClip,1080,124,4.489,4.559,4.3839999999999995,4.283,0.40299999999999997,0.379,0.486,0.489,1920,1080,yuv420p,25.0,,,
799,NewsClip_1080P-0abf,NewsClip,1080,122,3.6719999999999997,3.503,3.182,3.4589999999999996,0.501,0.474,0.631,0.48700000000000004,1920,1080,yuv420p,29.970029970029998,,,
801,NewsClip_1080P-1db0,NewsClip,1080,152,4.141,4.138999999999999,4.081,4.234,0.584,0.628,0.49,0.534,1920,1080,yuv420p,25.0,,,
802,NewsClip_1080P-22b3,NewsClip,1080,113,3.812,3.572,3.293,3.65,0.479,0.54,0.534,0.506,1440,1080,yuv420p,25.0,,,
804,NewsClip_1080P-27fb,NewsClip,1080,124,4.002,3.958,3.968,3.935,0.495,0.49200000000000005,0.48200000000000004,0.48100000000000004,1920,1080,yuv420p,25.0,,,
805,NewsClip_1080P-2eb0,NewsClip,1080,131,4.484,4.533,4.503,4.566,0.413,0.406,0.424,0.409,1920,1080,yuv420p,29.970029970029998,,,
806,NewsClip_1080P-3427,NewsClip,1080,131,4.382,4.513999999999999,4.34,4.073,0.48700000000000004,0.4,0.491,0.447,1920,1080,yuv420p,25.0,,,
808,NewsClip_1080P-3c7c,NewsClip,1080,113,4.462,4.459,4.282,4.188,0.493,0.45399999999999996,0.523,0.574,1920,1080,yuv420p,25.0,,,
810,NewsClip_1080P-4241,NewsClip,1080,129,3.9360000000000004,3.713,3.513,4.0969999999999995,0.507,0.55,0.525,0.637,1920,1080,yuv420p,25.0,,,
811,NewsClip_1080P-48ae,NewsClip,1080,135,3.887,3.765,3.819,3.763,0.406,0.489,0.48100000000000004,0.5,1920,1080,yuv420p,29.970029970029998,,,
816,NewsClip_1080P-5b53,NewsClip,1080,126,4.45,4.433,4.382,4.418,0.425,0.43,0.46399999999999997,0.47,1920,1080,yuv420p,59.9400630914826,,,
817,NewsClip_1080P-5be1,NewsClip,1080,123,4.065,4.2330000000000005,4.312,3.86,0.535,0.621,0.502,0.45899999999999996,1920,1080,yuv420p,25.0,,,
819,NewsClip_1080P-632e,NewsClip,1080,113,3.517,3.137,3.375,3.7119999999999997,0.495,0.6579999999999999,0.49700000000000005,0.562,1920,1080,yuv420p,29.970029970029998,,,
822,NewsClip_1080P-67dc,NewsClip,1080,112,3.977,3.963,3.8510000000000004,4.053999999999999,0.46299999999999997,0.38,0.467,0.5720000000000001,1920,1080,yuv420p,25.0,,,
825,NewsClip_1080P-7816,NewsClip,1080,141,3.855,3.702,3.76,3.7560000000000002,0.503,0.47,0.48100000000000004,0.457,1920,1080,yuv420p,25.0,,,
827,NewsClip_360P-0376,NewsClip,360,132,3.095,3.105,3.1180000000000003,3.247,0.562,0.608,0.63,0.532,640,360,yuv420p,30.0,,,
829,NewsClip_360P-0c17,NewsClip,360,136,2.968,2.66,2.7089999999999996,2.677,0.624,0.45,0.45899999999999996,0.465,480,360,yuv420p,23.976023976024,,,
830,NewsClip_360P-0ff8,NewsClip,360,114,3.5180000000000002,3.533,3.447,3.449,0.598,0.48,0.581,0.506,640,360,yuv420p,30.0,,,
831,NewsClip_360P-1093,NewsClip,360,117,3.1,3.252,3.148,3.1630000000000003,0.583,0.446,0.461,0.48,480,360,yuv420p,25.0,,,
832,NewsClip_360P-12fc,NewsClip,360,115,2.9019999999999997,2.918,2.905,2.965,0.586,0.615,0.601,0.642,480,360,yuv420p,23.976023976024,,,
833,NewsClip_360P-1b1c,NewsClip,360,118,3.514,3.178,3.366,3.389,0.49,0.613,0.507,0.53,640,360,yuv420p,25.0,,,
